Date,Open,High,Low,Close,Adj Close,Volume
2013-03-04,1485.979980,1530.359985,1481.020020,1522.979980,1522.979980,0
2013-03-11,1518.459961,1538.569946,1512.569946,1515.930054,1515.930054,0
2013-03-18,1498.030029,1516.060059,1484.170044,1507.050049,1507.050049,0
2013-03-25,1511.719971,1525.459961,1493.150024,1524.439941,1524.439941,0
2013-04-01,1522.859985,1523.130005,1457.209961,1481.189941,1481.189941,0
2013-04-08,1480.849976,1534.579956,1470.630005,1522.390015,1522.390015,0
2013-04-15,1513.849976,1520.979980,1442.010010,1457.660034,1457.660034,0
2013-04-22,1462.579956,1525.869995,1450.430054,1504.339966,1504.339966,0
2013-04-29,1508.760010,1551.810059,1504.920044,1545.589966,1545.589966,0
2013-05-06,1547.439941,1572.349976,1547.099976,1572.349976,1572.349976,0
2013-05-13,1565.810059,1594.890015,1557.119995,1594.489990,1594.489990,0
2013-05-20,1589.439941,1599.229980,1545.000000,1560.839966,1560.839966,0
2013-05-27,1576.709961,1596.489990,1558.089966,1575.160034,1575.160034,0
2013-06-03,1577.619995,1589.930054,1546.339966,1583.270020,1583.270020,0
2013-06-10,1583.819946,1586.579956,1539.979980,1556.849976,1556.849976,0
2013-06-17,1568.500000,1595.400024,1524.150024,1536.380005,1536.380005,0
2013-06-24,1525.630005,1565.050049,1502.489990,1552.819946,1552.819946,0
2013-07-01,1562.339966,1574.569946,1544.500000,1574.319946,1574.319946,0
2013-07-08,1580.920044,1632.920044,1561.839966,1632.920044,1632.920044,0
2013-07-15,1633.530029,1655.619995,1629.180054,1639.989990,1639.989990,0
2013-07-22,1645.020020,1647.489990,1620.130005,1639.719971,1639.719971,0
2013-07-29,1635.189941,1689.790039,1630.349976,1689.790039,1689.790039,0
2013-08-05,1684.540039,1691.869995,1664.959961,1682.209961,1682.209961,0
2013-08-12,1677.430054,1701.020020,1649.920044,1650.800049,1650.800049,0
2013-08-19,1649.150024,1675.400024,1640.099976,1672.959961,1672.959961,0
2013-08-26,1674.060059,1678.099976,1628.069946,1643.540039,1643.540039,0
2013-09-02,1661.219971,1695.219971,1650.890015,1686.359985,1686.359985,0
2013-09-09,1693.359985,1733.550049,1691.579956,1725.880005,1725.880005,0
2013-09-16,1742.060059,1768.290039,1725.810059,1755.430054,1755.430054,0
2013-09-23,1758.099976,1766.369995,1737.170044,1754.560059,1754.560059,0
2013-09-30,1733.410034,1772.500000,1730.229980,1769.729980,1769.729980,0
2013-10-07,1754.219971,1769.339966,1703.430054,1762.880005,1762.880005,0
2013-10-14,1749.839966,1800.479980,1748.589966,1799.709961,1799.709961,0
2013-10-21,1805.569946,1810.750000,1757.819946,1769.760010,1769.760010,0
2013-10-28,1767.640015,1798.680054,1764.869995,1775.239990,1775.239990,0
2013-11-04,1779.160034,1790.780029,1756.150024,1781.430054,1781.430054,0
2013-11-11,1777.550049,1821.109985,1771.530029,1820.770020,1820.770020,0
2013-11-18,1821.339966,1822.670044,1773.880005,1801.939941,1801.939941,0
2013-11-25,1804.910034,1817.150024,1790.050049,1812.469971,1812.469971,0
2013-12-02,1813.839966,1839.000000,1803.089966,1837.119995,1837.119995,0
2013-12-09,1838.329956,1846.709961,1806.180054,1819.890015,1819.890015,0
2013-12-16,1830.209961,1875.380005,1817.989990,1872.839966,1872.839966,0
2013-12-23,1883.079956,1901.739990,1879.189941,1895.449951,1895.449951,0
2013-12-30,1894.140015,1911.530029,1876.910034,1883.209961,1883.209961,0
2014-01-06,1885.109985,1916.800049,1872.189941,1907.280029,1907.280029,0
2014-01-13,1907.869995,1949.869995,1874.599976,1933.060059,1933.060059,0
2014-01-20,1945.430054,1955.479980,1901.439941,1901.500000,1901.500000,0
2014-01-27,1902.569946,1910.239990,1874.439941,1897.650024,1897.650024,0
2014-02-03,1895.369995,1923.709961,1834.000000,1922.300049,1922.300049,0
2014-02-10,1920.219971,2002.369995,1919.010010,1999.859985,1999.859985,0
2014-02-17,2000.020020,2026.489990,1991.949951,2015.609985,2015.609985,0
2014-02-24,2019.920044,2040.849976,2004.640015,2021.130005,2021.130005,0
2014-03-03,1999.390015,2054.370117,1990.839966,2036.660034,2036.660034,0
2014-03-10,2036.910034,2041.479980,1978.719971,1981.880005,1981.880005,0
2014-03-17,1994.800049,2052.459961,1994.800049,2024.660034,2024.660034,0
2014-03-24,2029.109985,2041.170044,1975.910034,1994.079956,1994.079956,0
2014-03-31,2005.359985,2060.540039,1975.040039,1979.500000,1979.500000,0
2014-04-07,1970.010010,2009.949951,1910.270020,1916.000000,1916.000000,0
2014-04-14,1938.010010,1989.780029,1915.780029,1980.920044,1980.920044,0
2014-04-21,1988.849976,2018.550049,1947.160034,1951.880005,1951.880005,0
2014-04-28,1962.089966,1992.099976,1912.400024,1974.550049,1974.550049,0
2014-05-05,1963.319946,1980.959961,1928.489990,1955.479980,1955.479980,0
2014-05-12,1964.579956,1999.250000,1947.550049,1978.709961,1978.709961,0
2014-05-19,1976.219971,2033.739990,1974.729980,2033.280029,2033.280029,0
2014-05-26,2040.530029,2062.669922,2039.239990,2057.629883,2057.629883,0
2014-06-02,2065.719971,2106.060059,2046.060059,2103.189941,2103.189941,0
2014-06-09,2105.389893,2119.879883,2095.169922,2117.239990,2117.239990,0
2014-06-16,2111.010010,2144.750000,2110.590088,2138.320068,2138.320068,0
2014-06-23,2137.750000,2153.709961,2121.270020,2141.689941,2141.689941,0
2014-06-30,2146.780029,2193.750000,2143.510010,2193.290039,2193.290039,0
2014-07-07,2190.929932,2191.070068,2130.590088,2164.080078,2164.080078,0
2014-07-14,2176.669922,2192.270020,2145.370117,2176.399902,2176.399902,0
2014-07-21,2171.989990,2196.969971,2165.010010,2174.280029,2174.280029,0
2014-07-28,2175.070068,2186.030029,2115.860107,2128.550049,2128.550049,0
2014-08-04,2130.629883,2149.929932,2102.600098,2130.010010,2130.010010,0
2014-08-11,2136.340088,2185.250000,2125.219971,2174.129883,2174.129883,0
2014-08-18,2180.590088,2218.050049,2177.719971,2212.600098,2212.600098,0
2014-08-25,2222.649902,2227.810059,2197.629883,2226.979980,2226.979980,0
2014-09-01,2231.179932,2255.870117,2221.449951,2255.850098,2255.850098,0
2014-09-08,2255.590088,2272.489990,2235.780029,2241.070068,2241.070068,0
2014-09-15,2242.030029,2280.370117,2211.080078,2252.000000,2252.000000,0
2014-09-22,2242.479980,2242.760010,2192.919922,2219.719971,2219.719971,0
2014-09-29,2196.570068,2229.719971,2135.030029,2186.159912,2186.159912,0
2014-10-06,2191.320068,2197.659912,2032.760010,2032.760010,2032.760010,0
2014-10-13,2030.280029,2068.959961,1966.199951,2048.169922,2048.169922,0
2014-10-20,2040.310059,2168.969971,2033.920044,2167.550049,2167.550049,0
2014-10-27,2163.989990,2268.560059,2153.780029,2263.510010,2263.510010,0
2014-11-03,2264.379883,2292.590088,2259.810059,2280.300049,2280.300049,0
2014-11-10,2279.070068,2317.399902,2277.600098,2316.449951,2316.449951,0
2014-11-17,2308.429932,2352.570068,2295.649902,2343.000000,2343.000000,0
2014-11-24,2347.340088,2403.320068,2343.989990,2396.159912,2396.159912,0
2014-12-01,2387.370117,2411.060059,2362.639893,2411.060059,2411.060059,0
2014-12-08,2401.080078,2412.739990,2328.979980,2328.979980,2328.979980,0
2014-12-15,2339.629883,2394.250000,2283.550049,2385.290039,2385.290039,0
2014-12-22,2393.010010,2426.260010,2392.939941,2416.439941,2416.439941,0
2014-12-29,2412.800049,2413.879883,2347.270020,2365.379883,2365.379883,0
2015-01-05,2354.899902,2368.659912,2274.290039,2350.070068,2350.070068,0
2015-01-12,2341.580078,2359.209961,2248.320068,2292.429932,2292.429932,0
2015-01-19,2304.389893,2351.489990,2279.770020,2343.300049,2343.300049,0
2015-01-26,2331.139893,2336.750000,2227.060059,2229.540039,2229.540039,0
2015-02-02,2236.370117,2318.590088,2194.159912,2290.919922,2290.919922,0
2015-02-09,2281.469971,2394.360107,2275.120117,2394.360107,2394.360107,0
2015-02-16,2390.800049,2419.020020,2376.110107,2417.899902,2417.899902,0
2015-02-23,2415.360107,2427.540039,2388.830078,2411.989990,2411.989990,0
2015-03-02,2426.340088,2450.270020,2378.840088,2383.280029,2383.280029,0
2015-03-09,2385.419922,2394.139893,2327.120117,2350.330078,2350.330078,0
2015-03-16,2364.139893,2438.290039,2355.790039,2431.810059,2431.810059,0
2015-03-23,2430.199951,2431.370117,2272.729980,2340.350098,2340.350098,0
2015-03-30,2370.590088,2380.989990,2325.899902,2342.560059,2342.560059,0
2015-04-06,2319.139893,2405.429932,2316.239990,2405.189941,2405.189941,0
2015-04-13,2404.179932,2413.520020,2359.189941,2366.250000,2366.250000,0
2015-04-20,2378.229980,2430.169922,2377.899902,2409.600098,2409.600098,0
2015-04-27,2411.179932,2426.570068,2358.600098,2409.840088,2409.840088,0
2015-05-04,2413.629883,2420.550049,2341.290039,2394.229980,2394.229980,0
2015-05-11,2389.770020,2429.909912,2356.909912,2412.260010,2412.260010,0
2015-05-18,2414.090088,2435.449951,2402.219971,2427.449951,2427.449951,0
2015-05-25,2420.489990,2468.149902,2389.310059,2449.370117,2449.370117,0
2015-06-01,2464.060059,2466.669922,2407.389893,2426.429932,2426.429932,0
2015-06-08,2425.260010,2430.870117,2368.229980,2400.459961,2400.459961,0
2015-06-15,2377.870117,2434.149902,2366.260010,2414.770020,2414.770020,0
2015-06-22,2427.489990,2436.280029,2347.530029,2355.889893,2355.889893,0
2015-06-29,2324.250000,2339.889893,2294.370117,2311.260010,2311.260010,0
2015-07-06,2289.000000,2308.310059,2235.379883,2266.209961,2266.209961,0
2015-07-13,2281.760010,2322.860107,2275.070068,2321.689941,2321.689941,0
2015-07-20,2325.239990,2334.979980,2276.129883,2280.629883,2280.629883,0
2015-07-27,2264.000000,2318.320068,2238.229980,2298.790039,2298.790039,0
2015-08-03,2301.300049,2326.260010,2277.070068,2293.379883,2293.379883,0
2015-08-10,2309.639893,2337.800049,2250.560059,2288.659912,2288.659912,0
2015-08-17,2276.790039,2306.199951,2122.370117,2122.370117,2122.370117,0
2015-08-24,1977.560059,2187.830078,1953.849976,2181.719971,2181.719971,0
2015-08-31,2166.699951,2186.250000,2091.600098,2118.100098,2118.100098,0
2015-09-07,2165.780029,2218.139893,2147.610107,2181.189941,2181.189941,0
2015-09-14,2186.199951,2234.449951,2160.159912,2166.469971,2166.469971,0
2015-09-21,2174.239990,2191.560059,2081.409912,2118.399902,2118.399902,0
2015-09-28,2110.520020,2162.600098,2056.489990,2162.560059,2162.560059,0
2015-10-05,2178.260010,2255.169922,2173.760010,2253.320068,2253.320068,0
2015-10-12,2257.459961,2283.419922,2234.729980,2283.209961,2283.209961,0
2015-10-19,2279.229980,2376.800049,2268.040039,2370.439941,2370.439941,0
2015-10-26,2370.689941,2374.550049,2329.699951,2346.659912,2346.659912,0
2015-11-02,2349.560059,2389.699951,2347.929932,2389.699951,2389.699951,0
2015-11-09,2378.010010,2378.260010,2269.209961,2270.370117,2270.370117,0
2015-11-16,2271.939941,2351.179932,2270.530029,2345.330078,2345.330078,0
2015-11-23,2344.389893,2357.760010,2317.189941,2353.620117,2353.620117,0
2015-11-30,2358.830078,2412.169922,2343.899902,2398.949951,2398.949951,0
2015-12-07,2394.530029,2394.530029,2300.550049,2302.669922,2302.669922,0
2015-12-14,2305.820068,2364.899902,2272.219971,2274.479980,2274.479980,0
2015-12-21,2292.300049,2347.080078,2285.899902,2339.169922,2339.169922,0
2015-12-28,2330.899902,2372.209961,2310.290039,2312.469971,2312.469971,0
2016-01-04,2261.129883,2290.449951,2121.310059,2123.669922,2123.669922,0
2016-01-11,2140.850098,2164.989990,2008.579956,2039.410034,2039.410034,0
2016-01-18,2073.300049,2089.149902,1966.270020,2082.959961,2082.959961,0
2016-01-25,2075.729980,2137.580078,2027.489990,2137.580078,2137.580078,0
2016-02-01,2123.050049,2154.129883,2029.790039,2037.170044,2037.170044,0
2016-02-08,1999.500000,2017.290039,1942.619995,2012.880005,2012.880005,0
2016-02-15,2039.250000,2129.169922,2038.719971,2120.290039,2120.290039,0
2016-02-22,2144.770020,2180.469971,2071.320068,2165.360107,2165.360107,0
2016-02-29,2163.669922,2255.830078,2152.800049,2240.800049,2240.800049,0
2016-03-07,2226.790039,2277.590088,2198.320068,2277.370117,2277.370117,0
2016-03-14,2266.080078,2324.580078,2246.500000,2323.840088,2323.840088,0
2016-03-21,2317.370117,2345.379883,2275.280029,2297.850098,2297.850098,0
2016-03-28,2303.489990,2353.399902,2281.159912,2353.000000,2353.000000,0
2016-04-04,2350.989990,2355.239990,2294.149902,2308.790039,2308.790039,0
2016-04-11,2325.040039,2350.090088,2278.300049,2307.070068,2307.070068,0
2016-04-18,2297.370117,2326.229980,2278.260010,2294.290039,2294.290039,0
2016-04-25,2289.020020,2330.969971,2215.209961,2231.129883,2231.129883,0
2016-05-02,2229.199951,2237.790039,2170.689941,2197.830078,2197.830078,0
2016-05-09,2196.330078,2232.250000,2177.820068,2202.979980,2202.979980,0
2016-05-16,2208.540039,2285.870117,2206.909912,2282.830078,2282.830078,0
2016-05-23,2288.239990,2382.919922,2287.830078,2382.709961,2382.709961,0
2016-05-30,2388.300049,2397.879883,2371.659912,2384.060059,2384.060059,0
2016-06-06,2387.750000,2402.830078,2347.989990,2354.250000,2354.250000,0
2016-06-13,2343.379883,2370.510010,2313.320068,2333.729980,2333.729980,0
2016-06-20,2369.320068,2426.060059,2301.399902,2302.939941,2302.939941,0
2016-06-27,2277.750000,2367.330078,2206.179932,2350.320068,2350.320068,0
2016-07-04,2333.969971,2400.909912,2289.070068,2399.399902,2399.399902,0
2016-07-11,2410.760010,2483.360107,2410.760010,2467.949951,2467.949951,0
2016-07-18,2476.209961,2518.090088,2475.120117,2511.709961,2511.709961,0
2016-07-25,2515.149902,2581.090088,2509.050049,2546.000000,2546.000000,0
2016-08-01,2548.580078,2581.820068,2496.739990,2579.489990,2579.489990,0
2016-08-08,2584.209961,2605.520020,2564.110107,2604.879883,2604.879883,0
2016-08-15,2612.820068,2670.120117,2603.600098,2665.590088,2665.590088,0
2016-08-22,2658.260010,2699.889893,2644.520020,2687.360107,2687.360107,0
2016-08-29,2691.250000,2710.449951,2663.820068,2700.520020,2700.520020,0
2016-09-05,2707.479980,2732.770020,2631.030029,2631.350098,2631.350098,0
2016-09-12,2606.610107,2721.699951,2606.270020,2704.100098,2704.100098,0
2016-09-19,2718.139893,2765.479980,2691.510010,2730.379883,2730.379883,0
2016-09-26,2709.790039,2785.590088,2700.669922,2775.070068,2775.070068,0
2016-10-03,2774.889893,2799.250000,2758.719971,2784.169922,2784.169922,0
2016-10-10,2797.290039,2808.110107,2672.459961,2718.550049,2718.550049,0
2016-10-17,2717.159912,2750.239990,2706.969971,2739.020020,2739.020020,0
2016-10-24,2758.500000,2804.989990,2758.500000,2769.879883,2769.879883,0
2016-10-31,2784.830078,2792.219971,2674.080078,2682.850098,2682.850098,0
2016-11-07,2732.129883,2795.020020,2688.850098,2761.100098,2761.100098,0
2016-11-14,2766.159912,2834.360107,2733.850098,2825.739990,2825.739990,0
2016-11-21,2835.939941,2863.629883,2828.639893,2858.530029,2858.530029,0
2016-11-28,2862.219971,2877.189941,2727.929932,2762.219971,2762.219971,0
2016-12-05,2778.719971,2894.929932,2768.679932,2876.580078,2876.580078,0
2016-12-12,2860.800049,2922.500000,2833.909912,2875.959961,2875.959961,0
2016-12-19,2882.090088,2925.030029,2877.080078,2922.050049,2922.050049,0
2016-12-26,2927.199951,2953.370117,2862.199951,2868.699951,2868.699951,0
2017-01-02,2890.719971,2935.360107,2873.110107,2930.179932,2930.179932,0
2017-01-09,2936.760010,2983.879883,2924.989990,2979.189941,2979.189941,0
2017-01-16,2970.030029,3013.780029,2948.290039,3002.439941,3002.439941,0
2017-01-23,2995.479980,3099.250000,2977.889893,3098.649902,3098.649902,0
2017-01-30,3082.770020,3115.399902,3050.350098,3113.669922,3113.669922,0
2017-02-06,3109.110107,3147.760010,3103.600098,3125.239990,3125.239990,0
2017-02-13,3138.510010,3186.280029,3119.080078,3186.280029,3186.280029,0
2017-02-20,3192.739990,3211.560059,3154.699951,3196.790039,3196.790039,0
2017-02-27,3190.620117,3236.929932,3181.159912,3213.870117,3213.870117,0
2017-03-06,3197.439941,3236.889893,3185.350098,3232.080078,3232.080078,0
2017-03-13,3234.030029,3283.909912,3223.620117,3273.000000,3273.000000,0
2017-03-20,3273.280029,3292.879883,3210.090088,3260.209961,3260.209961,0
2017-03-27,3230.649902,3293.590088,3223.290039,3275.530029,3275.530029,0
2017-04-03,3277.100098,3288.919922,3231.100098,3263.159912,3263.159912,0
2017-04-10,3264.000000,3273.120117,3199.679932,3203.110107,3203.110107,0
2017-04-17,3213.600098,3292.290039,3213.050049,3277.669922,3277.669922,0
2017-04-24,3322.409912,3359.389893,3313.989990,3336.770020,3336.770020,0
2017-05-01,3345.300049,3379.479980,3336.370117,3379.479980,3379.479980,0
2017-05-08,3376.360107,3431.479980,3372.260010,3423.530029,3423.530029,0
2017-05-15,3438.389893,3484.909912,3347.310059,3440.570068,3440.570068,0
2017-05-22,3455.120117,3529.489990,3454.189941,3521.040039,3521.040039,0
2017-05-29,3522.090088,3575.120117,3518.830078,3575.120117,3575.120117,0
2017-06-05,3574.040039,3654.340088,3449.280029,3504.209961,3504.209961,0
2017-06-12,3459.860107,3539.550049,3408.959961,3456.290039,3456.290039,0
2017-06-19,3488.389893,3560.919922,3480.899902,3551.020020,3551.020020,0
2017-06-26,3569.429932,3582.659912,3374.370117,3400.550049,3400.550049,0
2017-07-03,3422.780029,3448.989990,3359.260010,3432.570068,3432.570068,0
2017-07-10,3438.709961,3569.979980,3426.429932,3567.969971,3567.969971,0
2017-07-17,3573.050049,3608.120117,3539.469971,3584.389893,3584.389893,0
2017-07-24,3584.830078,3590.399902,3479.169922,3516.479980,3516.479980,0
2017-07-31,3531.409912,3535.600098,3465.129883,3487.770020,3487.770020,0
2017-08-07,3492.280029,3544.330078,3407.659912,3446.060059,3446.060059,0
2017-08-14,3478.590088,3541.010010,3431.580078,3452.100098,3452.100098,0
2017-08-21,3456.459961,3520.469971,3423.649902,3493.409912,3493.409912,0
2017-08-28,3504.310059,3606.919922,3458.840088,3597.719971,3597.719971,0
2017-09-04,3584.840088,3594.729980,3532.870117,3557.449951,3557.449951,0
2017-09-11,3586.540039,3668.169922,3585.949951,3662.840088,3662.840088,0
2017-09-18,3680.649902,3704.760010,3617.610107,3659.219971,3659.219971,0
2017-09-25,3641.600098,3714.010010,3582.899902,3713.010010,3713.010010,0
2017-10-02,3721.709961,3770.459961,3708.010010,3770.449951,3770.449951,0
2017-10-09,3774.199951,3840.419922,3765.030029,3832.879883,3832.879883,0
2017-10-16,3844.550049,3903.590088,3815.030029,3891.659912,3891.659912,0
2017-10-23,3924.659912,3941.320068,3853.889893,3936.770020,3936.770020,0
2017-10-30,3932.989990,3982.020020,3902.250000,3980.669922,3980.669922,0
2017-11-06,4000.000000,4027.270020,3925.929932,3977.030029,3977.030029,0
2017-11-13,3961.830078,4054.090088,3934.739990,4031.629883,4031.629883,0
2017-11-20,4035.800049,4095.060059,4032.479980,4094.040039,4094.040039,0
2017-11-27,4063.739990,4074.120117,3838.129883,3918.479980,3918.479980,0
2017-12-04,3940.659912,3946.439941,3817.360107,3905.580078,3905.580078,0
2017-12-11,3907.290039,3971.199951,3902.800049,3965.770020,3965.770020,0
2017-12-18,4000.520020,4025.570068,3957.729980,3969.379883,3969.379883,0
2017-12-25,3939.679932,3967.929932,3920.959961,3920.959961,3920.959961,0
2018-01-01,3943.100098,4108.029785,3929.649902,4102.370117,4102.370117,0
2018-01-08,4112.120117,4143.819824,4063.100098,4136.399902,4136.399902,0
2018-01-15,4166.600098,4229.700195,4101.899902,4227.680176,4227.680176,0
2018-01-22,4223.220215,4290.399902,4187.569824,4285.580078,4285.580078,0
2018-01-29,4263.430176,4283.009766,4090.600098,4090.899902,4090.899902,0
2018-02-05,4049.020020,4133.209961,3741.540039,3890.260010,3890.260010,0
2018-02-12,3928.360107,4175.750000,3906.600098,4131.970215,4131.970215,0
2018-02-19,4115.390137,4218.350098,4115.149902,4217.350098,4217.350098,0
2018-02-26,4240.049805,4307.029785,4101.479980,4216.569824,4216.569824,0
2018-03-05,4190.100098,4464.399902,4190.100098,4464.399902,4464.399902,0
2018-03-12,4484.959961,4544.459961,4411.259766,4447.240234,4447.240234,0
2018-03-19,4404.040039,4427.950195,4121.870117,4121.870117,4121.870117,0
2018-03-26,4212.330078,4301.640137,4061.500000,4148.759766,4148.759766,0
2018-04-02,4120.529785,4178.620117,3985.649902,4012.750000,4012.750000,0
2018-04-09,4048.500000,4232.930176,4039.699951,4173.620117,4173.620117,0
2018-04-16,4197.669922,4294.120117,4094.290039,4111.990234,4111.990234,0
2018-04-23,4126.629883,4153.750000,3968.379883,4100.759766,4100.759766,0
2018-04-30,4110.649902,4191.049805,4029.419922,4181.459961,4181.459961,0
2018-05-07,4193.720215,4351.330078,4189.470215,4290.410156,4290.410156,0
2018-05-14,4329.439941,4356.149902,4244.810059,4249.560059,4249.560059,0
2018-05-21,4296.810059,4311.319824,4226.629883,4300.439941,4300.439941,0
2018-05-28,4275.680176,4363.270020,4250.049805,4363.020020,4363.020020,0
2018-06-04,4367.060059,4439.790039,4338.100098,4378.450195,4378.450195,0
2018-06-11,4378.600098,4441.589844,4374.399902,4418.359863,4418.359863,0
2018-06-18,4372.919922,4409.830078,4297.790039,4309.569824,4309.569824,0
2018-06-25,4256.109863,4256.109863,4121.200195,4193.319824,4193.319824,0
2018-07-02,4148.910156,4310.549805,4138.200195,4303.979980,4303.979980,0
2018-07-09,4332.209961,4400.229980,4291.259766,4381.930176,4381.930176,0
2018-07-16,4382.879883,4432.950195,4337.029785,4382.810059,4382.810059,0
2018-07-23,4365.709961,4439.620117,4330.939941,4369.609863,4369.609863,0
2018-07-30,4367.709961,4373.529785,4267.270020,4368.479980,4368.479980,0
2018-08-06,4356.419922,4419.339844,4289.470215,4303.819824,4303.819824,0
2018-08-13,4312.540039,4331.669922,4206.890137,4257.109863,4257.109863,0
2018-08-20,4266.589844,4384.830078,4230.720215,4383.459961,4383.459961,0
2018-08-27,4410.160156,4456.879883,4397.529785,4422.299805,4422.299805,0
2018-09-03,4391.250000,4399.250000,4250.629883,4264.200195,4264.200195,0
2018-09-10,4286.490234,4330.779785,4184.990234,4307.120117,4307.120117,0
2018-09-17,4294.680176,4348.640137,4241.979980,4317.870117,4317.870117,0
2018-09-24,4297.879883,4332.680176,4281.890137,4325.689941,4325.689941,0
2018-10-01,4342.450195,4360.200195,4144.100098,4179.740234,4179.740234,0
2018-10-08,4153.919922,4173.979980,3890.179932,4005.310059,4005.310059,0
2018-10-15,3980.689941,4112.299805,3951.250000,3960.750000,3960.750000,0
2018-10-22,3988.500000,4005.209961,3727.699951,3792.570068,3792.570068,0
2018-10-29,3867.649902,4030.979980,3673.199951,3970.929932,3970.929932,0
2018-11-05,3966.100098,4098.229980,3907.389893,3992.139893,3992.139893,0
2018-11-12,3944.580078,4005.969971,3843.709961,3977.270020,3977.270020,0
2018-11-19,3956.790039,3966.850098,3733.520020,3834.439941,3834.439941,0
2018-11-26,3893.169922,4037.600098,3863.830078,4037.560059,4037.560059,0
2018-12-03,4134.750000,4141.299805,3801.320068,3816.659912,3816.659912,0
2018-12-10,3811.989990,3984.760010,3785.290039,3837.820068,3837.820068,0
2018-12-17,3824.739990,3856.649902,3526.399902,3539.260010,3539.260010,0
2018-12-24,3510.389893,3744.239990,3451.909912,3683.939941,3683.939941,0
2018-12-31,3725.040039,3751.129883,3543.389893,3708.360107,3708.360107,0
2019-01-07,3718.229980,3900.909912,3709.770020,3881.489990,3881.489990,0
2019-01-14,3831.000000,3989.189941,3809.280029,3971.489990,3971.489990,0
2019-01-21,3935.919922,4094.739990,3832.959961,4083.360107,4083.360107,0
2019-01-28,3989.510010,4203.720215,3976.810059,4186.379883,4186.379883,0
2019-02-04,4186.750000,4333.370117,4174.000000,4245.759766,4245.759766,0
2019-02-11,4264.220215,4369.359863,4234.890137,4347.419922,4347.419922,0
2019-02-18,4338.700195,4394.529785,4321.359863,4394.529785,4394.529785,0
2019-02-25,4446.529785,4463.419922,4333.790039,4396.089844,4396.089844,0
2019-03-04,4425.790039,4429.729980,4211.910156,4284.470215,4284.470215,0
2019-03-11,4306.819824,4487.990234,4305.500000,4470.379883,4470.379883,0
2019-03-18,4473.049805,4623.089844,4438.160156,4479.020020,4479.020020,0
2019-03-25,4452.939941,4517.750000,4389.850098,4493.189941,4493.189941,0
2019-04-01,4554.979980,4720.790039,4536.009766,4701.339844,4701.339844,0
2019-04-08,4692.850098,4766.140137,4665.209961,4766.140137,4766.140137,0
2019-04-15,4766.589844,4870.259766,4721.209961,4813.080078,4813.080078,0
2019-04-22,4795.930176,4917.580078,4760.279785,4844.759766,4844.759766,0
2019-04-29,4841.839844,4919.310059,4799.379883,4862.379883,4862.379883,0
2019-05-06,4711.330078,4808.790039,4523.609863,4630.479980,4630.479980,0
2019-05-13,4490.779785,4620.120117,4422.029785,4511.410156,4511.410156,0
2019-05-20,4408.049805,4471.290039,4299.169922,4326.569824,4326.569824,0
2019-05-27,4344.169922,4369.700195,4236.709961,4237.279785,4237.279785,0
2019-06-03,4255.180176,4453.160156,4145.450195,4435.799805,4435.799805,0
2019-06-10,4485.720215,4580.520020,4389.790039,4408.859863,4408.859863,0
2019-06-17,4419.069824,4639.589844,4395.939941,4582.629883,4582.629883,0
2019-06-24,4592.850098,4675.899902,4501.040039,4660.720215,4660.720215,0
2019-07-01,4814.299805,4827.810059,4700.850098,4757.680176,4757.680176,993200
2019-07-08,4722.859863,4880.839844,4704.700195,4879.649902,4879.649902,1365000
2019-07-15,4874.350098,4894.319824,4810.040039,4836.330078,4836.330078,1320800
2019-07-22,4866.720215,5033.049805,4866.720215,4971.759766,4971.759766,1060600
2019-07-29,4963.930176,4967.189941,4629.250000,4655.560059,4655.560059,1658600
2019-08-05,4525.939941,4698.959961,4434.459961,4632.220215,4632.220215,1838000
2019-08-12,4598.509766,4717.500000,4496.009766,4623.810059,4623.810059,1097100
2019-08-19,4712.439941,4729.640137,4532.339844,4544.770020,4544.770020,0
2019-08-26,4600.770020,4721.799805,4516.430176,4693.410156,4693.410156,661600
2019-09-02,4652.069824,4879.080078,4613.569824,4853.439941,4853.439941,1010400
2019-09-09,4883.439941,4969.140137,4803.549805,4901.770020,4901.770020,1347500
2019-09-16,4854.950195,4928.100098,4798.479980,4817.569824,4817.569824,1275700
2019-09-23,4810.439941,4860.729980,4694.390137,4731.770020,4731.770020,1330000
2019-09-30,4747.600098,4827.669922,4592.779785,4786.629883,4786.629883,1258600
2019-10-07,4774.020020,4888.439941,4642.189941,4842.000000,4842.000000,1172600
2019-10-14,4835.490234,4936.890137,4775.200195,4808.759766,4808.759766,1091200
2019-10-21,4850.209961,4931.839844,4753.520020,4923.939941,4923.939941,1177400
2019-10-28,4960.350098,5018.299805,4898.259766,5017.879883,5017.879883,1403700
2019-11-04,5074.049805,5141.620117,5028.319824,5125.790039,5125.790039,1001000
2019-11-11,5087.959961,5175.810059,5076.370117,5167.259766,5167.259766,1301200
2019-11-18,5152.979980,5186.470215,5065.259766,5093.319824,5093.319824,1374600
2019-11-25,5124.129883,5223.140137,5124.129883,5187.080078,5187.080078,588800
2019-12-02,5190.339844,5190.529785,4990.020020,5166.490234,5166.490234,1137900
2019-12-09,5162.330078,5352.810059,5139.890137,5303.910156,5303.910156,0
2019-12-16,5359.740234,5469.270020,5355.609863,5460.600098,5460.600098,0
2019-12-23,5478.169922,5511.479980,5456.080078,5480.089844,5480.089844,299700
2019-12-30,5474.240234,5577.549805,5407.279785,5512.149902,5512.149902,738200
